"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"enabler","3","0x7a6208","0x4","int32_t","enabler.input_queue[83].vKey","",""
"enabler","3","0x7a620c","0x1","int8_t","enabler.input_queue[83].shift","",""
"enabler","3","0x7a620d","0x1","int8_t","enabler.input_queue[83].capslock","",""
"enabler","3","0x7a6210","0x4","int32_t","enabler.input_queue[84].vKey","",""
"enabler","3","0x7a6214","0x1","int8_t","enabler.input_queue[84].shift","",""
"enabler","3","0x7a6215","0x1","int8_t","enabler.input_queue[84].capslock","",""
"enabler","3","0x7a6218","0x4","int32_t","enabler.input_queue[85].vKey","",""
"enabler","3","0x7a621c","0x1","int8_t","enabler.input_queue[85].shift","",""
"enabler","3","0x7a621d","0x1","int8_t","enabler.input_queue[85].capslock","",""
"enabler","3","0x7a6220","0x4","int32_t","enabler.input_queue[86].vKey","",""
"enabler","3","0x7a6224","0x1","int8_t","enabler.input_queue[86].shift","",""
"enabler","3","0x7a6225","0x1","int8_t","enabler.input_queue[86].capslock","",""
"enabler","3","0x7a6228","0x4","int32_t","enabler.input_queue[87].vKey","",""
"enabler","3","0x7a622c","0x1","int8_t","enabler.input_queue[87].shift","",""
"enabler","3","0x7a622d","0x1","int8_t","enabler.input_queue[87].capslock","",""
"enabler","3","0x7a6230","0x4","int32_t","enabler.input_queue[88].vKey","",""
"enabler","3","0x7a6234","0x1","int8_t","enabler.input_queue[88].shift","",""
"enabler","3","0x7a6235","0x1","int8_t","enabler.input_queue[88].capslock","",""
"enabler","3","0x7a6238","0x4","int32_t","enabler.input_queue[89].vKey","",""
"enabler","3","0x7a623c","0x1","int8_t","enabler.input_queue[89].shift","",""
"enabler","3","0x7a623d","0x1","int8_t","enabler.input_queue[89].capslock","",""
"enabler","3","0x7a6240","0x4","int32_t","enabler.input_queue[90].vKey","",""
"enabler","3","0x7a6244","0x1","int8_t","enabler.input_queue[90].shift","",""
"enabler","3","0x7a6245","0x1","int8_t","enabler.input_queue[90].capslock","",""
"enabler","3","0x7a6248","0x4","int32_t","enabler.input_queue[91].vKey","",""
"enabler","3","0x7a624c","0x1","int8_t","enabler.input_queue[91].shift","",""
"enabler","3","0x7a624d","0x1","int8_t","enabler.input_queue[91].capslock","",""
"enabler","3","0x7a6250","0x4","int32_t","enabler.input_queue[92].vKey","",""
"enabler","3","0x7a6254","0x1","int8_t","enabler.input_queue[92].shift","",""
"enabler","3","0x7a6255","0x1","int8_t","enabler.input_queue[92].capslock","",""
"enabler","3","0x7a6258","0x4","int32_t","enabler.input_queue[93].vKey","",""
"enabler","3","0x7a625c","0x1","int8_t","enabler.input_queue[93].shift","",""
"enabler","3","0x7a625d","0x1","int8_t","enabler.input_queue[93].capslock","",""
"enabler","3","0x7a6260","0x4","int32_t","enabler.input_queue[94].vKey","",""
"enabler","3","0x7a6264","0x1","int8_t","enabler.input_queue[94].shift","",""
"enabler","3","0x7a6265","0x1","int8_t","enabler.input_queue[94].capslock","",""
"enabler","3","0x7a6268","0x4","int32_t","enabler.input_queue[95].vKey","",""
"enabler","3","0x7a626c","0x1","int8_t","enabler.input_queue[95].shift","",""
"enabler","3","0x7a626d","0x1","int8_t","enabler.input_queue[95].capslock","",""
"enabler","3","0x7a6270","0x4","int32_t","enabler.input_queue[96].vKey","",""
"enabler","3","0x7a6274","0x1","int8_t","enabler.input_queue[96].shift","",""
"enabler","3","0x7a6275","0x1","int8_t","enabler.input_queue[96].capslock","",""
"enabler","3","0x7a6278","0x4","int32_t","enabler.input_queue[97].vKey","",""
"enabler","3","0x7a627c","0x1","int8_t","enabler.input_queue[97].shift","",""
"enabler","3","0x7a627d","0x1","int8_t","enabler.input_queue[97].capslock","",""
"enabler","3","0x7a6280","0x4","int32_t","enabler.input_queue[98].vKey","",""
"enabler","3","0x7a6284","0x1","int8_t","enabler.input_queue[98].shift","",""
"enabler","3","0x7a6285","0x1","int8_t","enabler.input_queue[98].capslock","",""
"enabler","3","0x7a6288","0x4","int32_t","enabler.input_queue[99].vKey","",""
"enabler","3","0x7a628c","0x1","int8_t","enabler.input_queue[99].shift","",""
"enabler","3","0x7a628d","0x1","int8_t","enabler.input_queue[99].capslock","",""
"enabler","1","0x7a6290","0x1","int8_t","enabler.is_program_looping","",""
"enabler","1","0x7a6294","0x10","stl-vector","enabler","enabler::anon5*","not created anywhere"
"enabler","1","0x7a62a4","0x10","stl-vector","enabler.gridrect","enabler::anon6*",""
"enabler","1","0x7a62b4","0x10","stl-vector","enabler","enabler::anon7*","not created anywhere"
"enabler","1","0x7a62c4","0x10","stl-vector","enabler.texture","enabler::anon8*",""
"enabler","1","0x7a62d4","0x10","stl-vector","enabler.texture_data","enabler::anon9*",""
"enabler","1","0x7a62e4","0x4","int32_t","enabler","",""
"enabler","1","0x7a62e8","0x4","int32_t","enabler.next_gridrect_id","",""
"enabler","1","0x7a62ec","0x4","int32_t","enabler","",""
"enabler","1","0x7a62f0","0x4","int32_t","enabler","",""
"enabler","1","0x7a62f4","0x4","int32_t","enabler","",""
"enabler","1","0x7a62f8","0x8","d-float","enabler.locx","",""
"enabler","1","0x7a6300","0x8","d-float","enabler.locy","",""
"enabler","1","0x7a6308","0x8","d-float","enabler.locz","",""
"enabler","1","0x7a6310","0x8","d-float","enabler.center_x","",""
"enabler","1","0x7a6318","0x8","d-float","enabler.center_y","",""
"enabler","1","0x7a6320","0x4","s-float","enabler.color_r","",""
"enabler","1","0x7a6324","0x4","s-float","enabler.color_g","",""
"enabler","1","0x7a6328","0x4","s-float","enabler.color_b","",""
"enabler","1","0x7a632c","0x4","s-float","enabler.color_a","",""
"enabler","1","0x7a6330","0x4","s-float","enabler.clear_r","",""
"enabler","1","0x7a6334","0x4","s-float","enabler.clear_g","",""
"enabler","1","0x7a6338","0x4","s-float","enabler.clear_b","",""
"enabler","1","0x7a633c","0x4","s-float","enabler.clear_a","",""
"enabler","1","0x7a6340","0x4","s-float","enabler.fade_r","",""
"enabler","1","0x7a6344","0x4","s-float","enabler.fade_g","",""
"enabler","1","0x7a6348","0x4","s-float","enabler.fade_b","",""
"enabler","1","0x7a634c","0x4","s-float","enabler.fade_a","",""
"enabler","1","0x7a6350","0x4","s-float","enabler.fade_t","",""
"enabler","1","0x7a6354","0x1","int8_t","enabler.buffer_draw","",""
"ui","0","0xa82a38","0xe0f0","struct-type","ui","",""
"ui","1","0xa82a38","0x4","int32_t","ui.gameover_type","",""
"ui","1","0xa82a3c","0x4","int32_t","ui.gameover_sieger","",""
"ui","1","0xa82a40","0x60","compound","ui.tax_collection","",""
"ui","2","0xa82a40","0x2","int16_t","ui.tax_collection.state","",""
"ui","2","0xa82a44","0x4","int32_t","ui.tax_collection","",""
"ui","2","0xa82a48","0x10","stl-vector","ui.tax_collection.rooms","building*",""
"ui","2","0xa82a58","0x4","int32_t","ui.tax_collection","",""
"ui","2","0xa82a5c","0x4","int32_t","ui.tax_collection","","probably for tax collector"
"ui","2","0xa82a60","0x4","int32_t","ui.tax_collection","","probably for guard1"
"ui","2","0xa82a64","0x4","int32_t","ui.tax_collection","","probably for guard2"
"ui","2","0xa82a68","0x2","int16_t","ui.tax_collection.collected","",""
"ui","2","0xa82a6a","0x2","int16_t","ui.tax_collection.quota","",""
"ui","2","0xa82a6c","0x4","int32_t","ui.tax_collection.tc_x","",""
"ui","2","0xa82a70","0x4","int32_t","ui.tax_collection.tc_y","",""
"ui","2","0xa82a74","0x4","int32_t","ui.tax_collection.tc_z","",""
"ui","2","0xa82a78","0x4","int32_t","ui.tax_collection.guard1_x","",""
"ui","2","0xa82a7c","0x4","int32_t","ui.tax_collection.guard2_x","",""
"ui","2","0xa82a80","0x4","int32_t","ui.tax_collection.guard1_y","",""
"ui","2","0xa82a84","0x4","int32_t","ui.tax_collection.guard2_y","",""
"ui","2","0xa82a88","0x4","int32_t","ui.tax_collection.guard1_z","",""
"ui","2","0xa82a8c","0x4","int32_t","ui.tax_collection.guard2_z","",""
"ui","2","0xa82a90","0x4","pointer","ui.tax_collection.collector","unit",""
"ui","2","0xa82a94","0x4","pointer","ui.tax_collection.guard1","unit",""
"ui","2","0xa82a98","0x4","pointer","ui.tax_collection.guard2","unit",""
"ui","2","0xa82a9c","0x1","int8_t","ui.tax_collection","",""
"ui","1","0xa82aa0","0x10","stl-vector","ui.caravans","caravan_state*",""
"ui","1","0xa82ab0","0x1","int8_t","ui.firstCaravan","","display special screens on arrival/departure of first caravan"
"ui","1","0xa82ab4","0x30","struct-type","ui.dwarfArrivalTiles","",""
"ui","2","0xa82ab4","0x10","stl-vector","ui.dwarfArrivalTiles.x","int32_t",""
"ui","2","0xa82ac4","0x10","stl-vector","ui.dwarfArrivalTiles.y","int32_t",""
"ui","2","0xa82ad4","0x10","stl-vector","ui.dwarfArrivalTiles.z","int32_t",""
"ui","1","0xa82ae4","0x30","struct-type","ui.roadInfo","",""
"ui","2","0xa82ae4","0x10","stl-vector","ui.roadInfo.x","int32_t",""
"ui","2","0xa82af4","0x10","stl-vector","ui.roadInfo.y","int32_t",""
"ui","2","0xa82b04","0x10","stl-vector","ui.roadInfo.z","int32_t",""
"ui","1","0xa82b14","0x2","int16_t","ui.progress_population","",""
"ui","1","0xa82b16","0x2","int16_t","ui.progress_trade","",""
"ui","1","0xa82b18","0x2","int16_t","ui.progress_production","",""
"ui","1","0xa82b1a","0x1","bool","ui.king_arrived","",""
"ui","1","0xa82b1b","0x1","bool","ui.king_hasty","",""
"ui","1","0xa82b1c","0x1","bool","ui.anvil_arrived","",""
"ui","1","0xa82b1d","0x1","bool","ui.economy_active","",""
"ui","1","0xa82b1e","0x1","bool","ui.ignore_labor_shortage","",""
"ui","1","0xa82b1f","0x1","bool","ui.justice_active","",""
"ui","1","0xa82b20","0x2","int16_t","ui.manager_timer","",""
"ui","1","0xa82b24","0xc","compound","ui.incoming_king","",""
"ui","2","0xa82b24","0x4","int32_t","ui.incoming_king.desired_architecture","",""
"ui","2","0xa82b28","0x4","int32_t","ui.incoming_king.desired_roads","",""
"ui","2","0xa82b2c","0x4","int32_t","ui.incoming_king.desired_offerings","",""
"ui","1","0xa82b30","0xb0","static-array","ui.nobles_enabled","int16_t",""
"ui","2","0xa82b30","0x2","int16_t","ui.nobles_enabled[MINER]","",""
"ui","2","0xa82b32","0x2","int16_t","ui.nobles_enabled[CARPENTER]","",""
"ui","2","0xa82b34","0x2","int16_t","ui.nobles_enabled[MASON]","",""
"ui","2","0xa82b36","0x2","int16_t","ui.nobles_enabled[TRAPPER]","",""
"ui","2","0xa82b38","0x2","int16_t","ui.nobles_enabled[METALSMITH]","",""
"ui","2","0xa82b3a","0x2","int16_t","ui.nobles_enabled[JEWELER]","",""
"ui","2","0xa82b3c","0x2","int16_t","ui.nobles_enabled[CRAFTSMAN]","",""
"ui","2","0xa82b3e","0x2","int16_t","ui.nobles_enabled[KING]","",""
"ui","2","0xa82b40","0x2","int16_t","ui.nobles_enabled[KING_CONSORT]","",""
"ui","2","0xa82b42","0x2","int16_t","ui.nobles_enabled[FISHERMAN]","",""
"ui","2","0xa82b44","0x2","int16_t","ui.nobles_enabled[FARMER]","",""
"ui","2","0xa82b46","0x2","int16_t","ui.nobles_enabled[MECHANIC]","",""
"ui","2","0xa82b48","0x2","int16_t","ui.nobles_enabled[MANAGER]","",""
"ui","2","0xa82b4a","0x2","int16_t","ui.nobles_enabled[MAYOR]","",""
"ui","2","0xa82b4c","0x2","int16_t","ui.nobles_enabled[GOVERNOR]","",""
"ui","2","0xa82b4e","0x2","int16_t","ui.nobles_enabled[BROKER]","",""
"ui","2","0xa82b50","0x2","int16_t","ui.nobles_enabled[MINISTER_TRADE]","",""
"ui","2","0xa82b52","0x2","int16_t","ui.nobles_enabled[GUILDMASTER]","",""
"ui","2","0xa82b54","0x2","int16_t","ui.nobles_enabled[BOOKKEEPER]","",""
"ui","2","0xa82b56","0x2","int16_t","ui.nobles_enabled[TREASURER]","",""
"ui","2","0xa82b58","0x2","int16_t","ui.nobles_enabled[HOARDMASTER]","",""
"ui","2","0xa82b5a","0x2","int16_t","ui.nobles_enabled[TAXCOLLECTOR]","",""
"ui","2","0xa82b5c","0x2","int16_t","ui.nobles_enabled[EXECUTIONER]","",""
"ui","2","0xa82b5e","0x2","int16_t","ui.nobles_enabled[SHERIFF]","",""
"ui","2","0xa82b60","0x2","int16_t","ui.nobles_enabled[BARON]","",""
"ui","2","0xa82b62","0x2","int16_t","ui.nobles_enabled[COUNT]","",""
"ui","2","0xa82b64","0x2","int16_t","ui.nobles_enabled[DUKE]","",""
"ui","2","0xa82b66","0x2","int16_t","ui.nobles_enabled[BARON_CONSORT]","",""
"ui","2","0xa82b68","0x2","int16_t","ui.nobles_enabled[COUNT_CONSORT]","",""
"ui","2","0xa82b6a","0x2","int16_t","ui.nobles_enabled[DUKE_CONSORT]","",""
"ui","2","0xa82b6c","0x2","int16_t","ui.nobles_enabled[GUILD_MINER]","",""
"ui","2","0xa82b6e","0x2","int16_t","ui.nobles_enabled[GUILD_CARPENTER]","",""
"ui","2","0xa82b70","0x2","int16_t","ui.nobles_enabled[GUILD_MASON]","",""
"ui","2","0xa82b72","0x2","int16_t","ui.nobles_enabled[GUILD_METALSMITH]","",""
"ui","2","0xa82b74","0x2","int16_t","ui.nobles_enabled[GUILD_JEWELER]","",""
"ui","2","0xa82b76","0x2","int16_t","ui.nobles_enabled[GUILD_CRAFTSMAN]","",""
"ui","2","0xa82b78","0x2","int16_t","ui.nobles_enabled[HOUSE_DEATH]","",""
"ui","2","0xa82b7a","0x2","int16_t","ui.nobles_enabled[HOUSE_ANIMAL]","",""
"ui","2","0xa82b7c","0x2","int16_t","ui.nobles_enabled[HOUSE_FARMER]","",""
"ui","2","0xa82b7e","0x2","int16_t","ui.nobles_enabled[PHILOSOPHER]","",""
"ui","2","0xa82b80","0x2","int16_t","ui.nobles_enabled[ADVISOR]","",""
"ui","2","0xa82b82","0x2","int16_t","ui.nobles_enabled[CULT_AXE]","",""
"ui","2","0xa82b84","0x2","int16_t","ui.nobles_enabled[CULT_MACE]","",""
"ui","2","0xa82b86","0x2","int16_t","ui.nobles_enabled[CULT_SWORD]","",""
"ui","2","0xa82b88","0x2","int16_t","ui.nobles_enabled[CULT_HAMMER]","",""
"ui","2","0xa82b8a","0x2","int16_t","ui.nobles_enabled[CULT_CROSSBOW]","",""
"ui","2","0xa82b8c","0x2","int16_t","ui.nobles_enabled[CULT_SPEAR]","",""
"ui","2","0xa82b8e","0x2","int16_t","ui.nobles_enabled[ALCHEMIST]","",""
"ui","2","0xa82b90","0x2","int16_t","ui.nobles_enabled[DUNGEONMASTER]","",""
"ui","2","0xa82b92","0x2","int16_t","ui.nobles_enabled[MERCHANT]","",""
"ui","2","0xa82b94","0x2","int16_t","ui.nobles_enabled[DIPLOMAT]","",""
"ui","2","0xa82b96","0x2","int16_t","ui.nobles_enabled[GUILDREP]","",""
"ui","2","0xa82b98","0x2","int16_t","ui.nobles_enabled[MERCHANTBARON]","",""
"ui","2","0xa82b9a","0x2","int16_t","ui.nobles_enabled[MERCHANTPRINCE]","",""
"ui","2","0xa82b9c","0x2","int16_t","ui.nobles_enabled[OUTPOSTLIAISON]","",""
"ui","2","0xa82b9e","0x2","int16_t","ui.nobles_enabled[DRUID]","",""
"ui","2","0xa82ba0","0x2","int16_t","ui.nobles_enabled[CHAMPION]","",""
"ui","2","0xa82ba2","0x2","int16_t","ui.nobles_enabled[HAMMERMAN]","",""
"ui","2","0xa82ba4","0x2","int16_t","ui.nobles_enabled[MASTER_HAMMERMAN]","",""
"ui","2","0xa82ba6","0x2","int16_t","ui.nobles_enabled[SPEARMAN]","",""
"ui","2","0xa82ba8","0x2","int16_t","ui.nobles_enabled[MASTER_SPEARMAN]","",""
"ui","2","0xa82baa","0x2","int16_t","ui.nobles_enabled[CROSSBOWMAN]","",""
"ui","2","0xa82bac","0x2","int16_t","ui.nobles_enabled[MASTER_CROSSBOWMAN]","",""
"ui","2","0xa82bae","0x2","int16_t","ui.nobles_enabled[WRESTLER]","",""
"ui","2","0xa82bb0","0x2","int16_t","ui.nobles_enabled[MASTER_WRESTLER]","",""
"ui","2","0xa82bb2","0x2","int16_t","ui.nobles_enabled[AXEMAN]","",""
"ui","2","0xa82bb4","0x2","int16_t","ui.nobles_enabled[MASTER_AXEMAN]","",""
"ui","2","0xa82bb6","0x2","int16_t","ui.nobles_enabled[SWORDSMAN]","",""
"ui","2","0xa82bb8","0x2","int16_t","ui.nobles_enabled[MASTER_SWORDSMAN]","",""
"ui","2","0xa82bba","0x2","int16_t","ui.nobles_enabled[MACEMAN]","",""
"ui","2","0xa82bbc","0x2","int16_t","ui.nobles_enabled[MASTER_MACEMAN]","",""
"ui","2","0xa82bbe","0x2","int16_t","ui.nobles_enabled[PIKEMAN]","",""
"ui","2","0xa82bc0","0x2","int16_t","ui.nobles_enabled[MASTER_PIKEMAN]","",""
"ui","2","0xa82bc2","0x2","int16_t","ui.nobles_enabled[BOWMAN]","",""
"ui","2","0xa82bc4","0x2","int16_t","ui.nobles_enabled[MASTER_BOWMAN]","",""
"ui","2","0xa82bc6","0x2","int16_t","ui.nobles_enabled[BLOWGUNMAN]","",""
"ui","2","0xa82bc8","0x2","int16_t","ui.nobles_enabled[MASTER_BLOWGUNMAN]","",""
"ui","2","0xa82bca","0x2","int16_t","ui.nobles_enabled[RECRUIT]","",""
"ui","2","0xa82bcc","0x2","int16_t","ui.nobles_enabled[TRAINED_HUNTER]","",""
"ui","2","0xa82bce","0x2","int16_t","ui.nobles_enabled[TRAINED_WAR]","",""
"ui","2","0xa82bd0","0x2","int16_t","ui.nobles_enabled[MASTER_THIEF]","",""
"ui","2","0xa82bd2","0x2","int16_t","ui.nobles_enabled[THIEF]","",""
"ui","2","0xa82bd4","0x2","int16_t","ui.nobles_enabled[STANDARD]","",""
"ui","2","0xa82bd6","0x2","int16_t","ui.nobles_enabled[CHILD]","",""
"ui","2","0xa82bd8","0x2","int16_t","ui.nobles_enabled[BABY]","",""
"ui","2","0xa82bda","0x2","int16_t","ui.nobles_enabled[DRUNK]","",""
"ui","2","0xa82bdc","0x2","int16_t","ui.nobles_enabled[LASHER]","",""
"ui","2","0xa82bde","0x2","int16_t","ui.nobles_enabled[MASTER_LASHER]","",""
"ui","1","0xa82be0","0xb0","static-array","ui.nobles_arrived","int16_t",""
"ui","2","0xa82be0","0x2","int16_t","ui.nobles_arrived[MINER]","",""
"ui","2","0xa82be2","0x2","int16_t","ui.nobles_arrived[CARPENTER]","",""
"ui","2","0xa82be4","0x2","int16_t","ui.nobles_arrived[MASON]","",""
"ui","2","0xa82be6","0x2","int16_t","ui.nobles_arrived[TRAPPER]","",""
"ui","2","0xa82be8","0x2","int16_t","ui.nobles_arrived[METALSMITH]","",""
"ui","2","0xa82bea","0x2","int16_t","ui.nobles_arrived[JEWELER]","",""
"ui","2","0xa82bec","0x2","int16_t","ui.nobles_arrived[CRAFTSMAN]","",""
"ui","2","0xa82bee","0x2","int16_t","ui.nobles_arrived[KING]","",""
"ui","2","0xa82bf0","0x2","int16_t","ui.nobles_arrived[KING_CONSORT]","",""
"ui","2","0xa82bf2","0x2","int16_t","ui.nobles_arrived[FISHERMAN]","",""
"ui","2","0xa82bf4","0x2","int16_t","ui.nobles_arrived[FARMER]","",""
"ui","2","0xa82bf6","0x2","int16_t","ui.nobles_arrived[MECHANIC]","",""
"ui","2","0xa82bf8","0x2","int16_t","ui.nobles_arrived[MANAGER]","",""
"ui","2","0xa82bfa","0x2","int16_t","ui.nobles_arrived[MAYOR]","",""
"ui","2","0xa82bfc","0x2","int16_t","ui.nobles_arrived[GOVERNOR]","",""
"ui","2","0xa82bfe","0x2","int16_t","ui.nobles_arrived[BROKER]","",""
"ui","2","0xa82c00","0x2","int16_t","ui.nobles_arrived[MINISTER_TRADE]","",""
"ui","2","0xa82c02","0x2","int16_t","ui.nobles_arrived[GUILDMASTER]","",""
"ui","2","0xa82c04","0x2","int16_t","ui.nobles_arrived[BOOKKEEPER]","",""
"ui","2","0xa82c06","0x2","int16_t","ui.nobles_arrived[TREASURER]","",""
"ui","2","0xa82c08","0x2","int16_t","ui.nobles_arrived[HOARDMASTER]","",""
"ui","2","0xa82c0a","0x2","int16_t","ui.nobles_arrived[TAXCOLLECTOR]","",""
"ui","2","0xa82c0c","0x2","int16_t","ui.nobles_arrived[EXECUTIONER]","",""
"ui","2","0xa82c0e","0x2","int16_t","ui.nobles_arrived[SHERIFF]","",""
"ui","2","0xa82c10","0x2","int16_t","ui.nobles_arrived[BARON]","",""
"ui","2","0xa82c12","0x2","int16_t","ui.nobles_arrived[COUNT]","",""
"ui","2","0xa82c14","0x2","int16_t","ui.nobles_arrived[DUKE]","",""
"ui","2","0xa82c16","0x2","int16_t","ui.nobles_arrived[BARON_CONSORT]","",""
"ui","2","0xa82c18","0x2","int16_t","ui.nobles_arrived[COUNT_CONSORT]","",""
"ui","2","0xa82c1a","0x2","int16_t","ui.nobles_arrived[DUKE_CONSORT]","",""
"ui","2","0xa82c1c","0x2","int16_t","ui.nobles_arrived[GUILD_MINER]","",""
